CustomerID,Current_Status,Churn_Probability,Tenure_Months,Monthly_Bill,Contract_Type,Internet_Service,Payment_Method,Risk_Tier
9847-HNVGP,No,0.055166195659831906,17,19.95,One year,No,Mailed check,Low Risk (Loyal)
5003-OKNNK,No,0.055143188664861974,15,20.35,One year,No,Credit card (automatic),Low Risk (Loyal)
5038-ETMLM,No,0.05512505046475384,72,113.65,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
2546-KZAAT,No,0.05511806010448337,52,75.4,One year,DSL,Mailed check,Low Risk (Loyal)
6999-CHVCF,No,0.05508205205801917,68,102.1,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
4445-KWOKW,No,0.054891649450006075,42,60.15,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0813-TAXXS,No,0.05484249250582984,55,77.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5914-XRFQB,No,0.05476429021181738,72,115.8,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
0428-AXXLJ,No,0.05475219216064875,25,19.5,One year,No,Bank transfer (automatic),Low Risk (Loyal)
6510-UPNKS,No,0.054741639730463865,23,24.8,One year,No,Credit card (automatic),Low Risk (Loyal)
6543-JXSOO,No,0.05466995730215181,23,57.75,One year,DSL,Mailed check,Low Risk (Loyal)
5312-TSZVC,No,0.05466866597768571,15,19.65,One year,No,Mailed check,Low Risk (Loyal)
0619-OLYUR,No,0.05447587570378753,72,111.9,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2368-GAKKQ,No,0.0544529604164511,70,113.65,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
3043-SUDUA,No,0.05442580053898252,32,19.9,Month-to-month,No,Bank transfer (automatic),Low Risk (Loyal)
4203-QGNZA,No,0.05441746397978295,28,20.25,Month-to-month,No,Mailed check,Low Risk (Loyal)
2927-CVULT,No,0.05424265826682207,53,104.05,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
4686-GEFRM,No,0.054141564150151526,70,98.7,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7838-LAZFO,No,0.05412096436641028,45,78.8,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7602-MVRMB,No,0.05403709808268729,72,110.45,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9330-DHBFL,No,0.05397948237598972,23,66.25,One year,DSL,Mailed check,Low Risk (Loyal)
8969-PRHFK,No,0.053958333525473134,18,19.65,One year,No,Mailed check,Low Risk (Loyal)
7325-ENZFI,No,0.05383411228421911,39,40.3,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1099-GODLO,No,0.05363635201027268,1,20.35,Two year,No,Mailed check,Low Risk (Loyal)
8208-EUMTE,No,0.05362573784254009,16,54.85,Two year,DSL,Mailed check,Low Risk (Loyal)
0454-OKRCT,No,0.0536005664192278,33,80.6,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
8499-BRXTD,No,0.05357887602430865,18,20.1,One year,No,Mailed check,Low Risk (Loyal)
6147-CBCRA,No,0.05354616479356866,33,20.05,Month-to-month,No,Mailed check,Low Risk (Loyal)
5887-IKKYO,No,0.05352277903588001,58,94.35,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
6650-BWFRT,No,0.05352105332442136,72,117.15,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
8788-DOXSU,No,0.0534506479513235,59,61.35,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7100-FQPRV,No,0.05340713044929227,43,71.9,One year,DSL,Credit card (automatic),Low Risk (Loyal)
9867-JCZSP,No,0.05336133795465547,17,20.75,One year,No,Mailed check,Low Risk (Loyal)
1866-NXPSP,No,0.05320990421412259,36,75.55,One year,DSL,Mailed check,Low Risk (Loyal)
9758-MFWGD,No,0.05320970834281304,48,29.9,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5061-PBXFW,No,0.05317843755808754,32,61.4,Month-to-month,DSL,Bank transfer (automatic),Low Risk (Loyal)
5726-CVNYA,No,0.05317147668870274,8,19.85,Two year,No,Mailed check,Low Risk (Loyal)
7813-TKCVO,No,0.05314105195326103,20,20.35,One year,No,Mailed check,Low Risk (Loyal)
3397-AVTKU,No,0.05312364316295204,43,60.0,Two year,DSL,Electronic check,Low Risk (Loyal)
5917-HBSDW,No,0.052883257020310194,37,19.35,Month-to-month,No,Electronic check,Low Risk (Loyal)
4369-NYSCF,No,0.052840958108036594,56,75.75,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6114-TCFID,No,0.05279379976338516,29,39.5,One year,DSL,Credit card (automatic),Low Risk (Loyal)
1320-GVNHT,No,0.05277972849258086,72,108.4,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2798-NYLMZ,No,0.05263865277338808,71,108.55,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
6435-VWCCY,No,0.052599663094302605,65,92.7,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
5844-QVTAT,No,0.052570645240780464,33,58.45,One year,DSL,Mailed check,Low Risk (Loyal)
3340-QBBFM,No,0.05246413832939038,36,54.1,One year,DSL,Credit card (automatic),Low Risk (Loyal)
4664-NJCMS,No,0.052433936099891526,33,59.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2030-BTZRO,No,0.05243100677265606,6,20.4,Two year,No,Credit card (automatic),Low Risk (Loyal)
6765-MBQNU,No,0.05234191451599064,26,26.0,One year,No,Mailed check,Low Risk (Loyal)
6682-VCIXC,No,0.05224152345330114,43,51.25,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9788-HNGUT,No,0.05196475624557084,72,116.95,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2073-QBVBI,No,0.05193361609146392,41,35.45,One year,DSL,Mailed check,Low Risk (Loyal)
6919-ELBGL,No,0.05189086432417494,72,114.95,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
0056-EPFBG,No,0.05188503938809547,20,39.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5791-KAJFD,No,0.0517645915980143,56,68.75,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8884-MRNSU,No,0.05173577393549579,17,19.9,One year,No,Bank transfer (automatic),Low Risk (Loyal)
8727-XDPUD,No,0.05172775231364007,37,35.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8099-MZPUJ,No,0.05165980496213532,48,111.8,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
7765-LWVVH,No,0.051451065695129784,72,95.1,Two year,Fiber optic,Electronic check,Low Risk (Loyal)
2039-JONDJ,No,0.051439728509844365,27,55.45,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0572-ZJKLT,No,0.05139876964706054,46,99.65,Two year,Fiber optic,Mailed check,Low Risk (Loyal)
2121-JAFOM,No,0.051365518652856525,72,115.55,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
0042-JVWOJ,No,0.051327850520240394,26,19.6,One year,No,Bank transfer (automatic),Low Risk (Loyal)
5756-OZRIO,No,0.05132110876203355,61,64.05,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6614-FHDBO,No,0.0512399029181015,72,109.2,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
3283-WCWXT,No,0.05113938869959702,6,25.4,Two year,No,Mailed check,Low Risk (Loyal)
7569-NMZYQ,No,0.05107094892495506,72,118.75,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
3669-WHAFY,No,0.0510568061251243,71,115.15,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2320-TZRRH,No,0.0510399158251424,20,19.5,One year,No,Mailed check,Low Risk (Loyal)
0197-PNKNK,No,0.0510080348467966,69,84.45,One year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
5499-ECUTN,No,0.05086238786013101,47,66.05,One year,DSL,Credit card (automatic),Low Risk (Loyal)
3259-KNMRR,No,0.05085180119526504,57,79.75,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4092-OFQZS,No,0.05078473406810975,20,20.65,One year,No,Mailed check,Low Risk (Loyal)
1544-JJMYL,No,0.05070355431768619,27,69.35,One year,DSL,Credit card (automatic),Low Risk (Loyal)
2054-PJOCK,No,0.050662270270831804,60,80.55,One year,DSL,Credit card (automatic),Low Risk (Loyal)
7951-VRDVK,No,0.05065259275995759,36,85.85,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0670-ANMUU,No,0.05060715581134662,71,97.65,One year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2245-ADZFJ,No,0.050356054803813194,31,80.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1178-PZGAB,No,0.05032653809793028,19,20.25,One year,No,Credit card (automatic),Low Risk (Loyal)
6445-TNRXS,No,0.05018074803133001,68,114.7,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
2338-BQEZT,No,0.05016339350284912,55,50.55,Month-to-month,DSL,Credit card (automatic),Low Risk (Loyal)
9938-TKDGL,No,0.05005155361828681,68,99.55,Two year,Fiber optic,Electronic check,Low Risk (Loyal)
9553-DLCLU,No,0.05003196879595847,13,88.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6007-TCTST,No,0.04996892881196151,72,115.8,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7244-QWYHG,No,0.04996239470323421,50,44.45,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9199-PWQVC,No,0.04994493097932261,63,79.7,One year,DSL,Credit card (automatic),Low Risk (Loyal)
0840-DCNZE,No,0.049929972236995884,47,86.95,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3082-YVEKW,No,0.04992583645563036,23,77.15,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7369-TRPFD,No,0.0499017844705531,19,18.8,One year,No,Mailed check,Low Risk (Loyal)
4086-ATNFV,No,0.04985991010962575,34,60.8,One year,DSL,Mailed check,Low Risk (Loyal)
0234-TEVTT,No,0.049846701396895954,48,45.0,One year,DSL,Credit card (automatic),Low Risk (Loyal)
8606-CIQUL,No,0.04984445530493596,72,115.75,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
8348-JLBUG,No,0.04983066910790726,64,80.3,One year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
9239-GZHZE,No,0.049823930353796245,72,113.65,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
3617-XLSGQ,No,0.049701112671061136,66,109.25,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
0013-SMEOE,No,0.04956295944391167,71,109.7,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
1488-PBLJN,No,0.0494517605129486,72,116.85,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7472-EQOAV,No,0.04944457423160947,71,86.7,One year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7605-BDWDC,No,0.04939477333161554,31,49.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1407-DIGZV,No,0.049379343491867775,3,19.1,Two year,No,Mailed check,Low Risk (Loyal)
4685-TFLLS,No,0.049330196261747096,18,19.8,One year,No,Bank transfer (automatic),Low Risk (Loyal)
0859-YGKFW,No,0.04925138055274799,18,20.05,One year,No,Bank transfer (automatic),Low Risk (Loyal)
4578-PHJYZ,No,0.04918147337923698,52,68.75,One year,DSL,Electronic check,Low Risk (Loyal)
1401-FTHFQ,No,0.04913705845906586,23,20.0,One year,No,Credit card (automatic),Low Risk (Loyal)
6509-TSGWN,No,0.04913062329123015,37,26.45,Month-to-month,No,Mailed check,Low Risk (Loyal)
6244-BESBM,No,0.0490799414190457,69,95.2,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
6598-KELSS,No,0.049010608545559525,50,43.05,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7055-JCGNI,No,0.048961990848912396,70,111.95,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
1171-TYKUR,No,0.04891526118747343,47,25.4,Month-to-month,No,Electronic check,Low Risk (Loyal)
0269-XFESX,No,0.04885435822993735,23,24.35,One year,No,Mailed check,Low Risk (Loyal)
9220-ZNKJI,No,0.048827052730923665,55,88.8,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
1303-SRDOK,No,0.048674143172019665,55,69.05,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
7554-NEWDD,No,0.04865810531429181,10,25.7,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
3963-RYFNS,No,0.048650080732951226,72,116.45,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
5183-KLYEM,No,0.04862002257184109,72,112.75,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
1069-QJOEE,No,0.048575866410497125,25,19.9,One year,No,Electronic check,Low Risk (Loyal)
8313-AFGBW,No,0.04846431114999738,47,73.6,Two year,DSL,Electronic check,Low Risk (Loyal)
1043-UXOVO,No,0.048380779231374064,71,113.15,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
6859-QNXIQ,No,0.048351549846813474,72,113.1,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
0254-FNMCI,No,0.0482935365957056,72,109.9,Two year,Fiber optic,Electronic check,Low Risk (Loyal)
3396-DKDEL,No,0.04823523985265252,70,115.15,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
5546-BYZSM,No,0.04822748926028471,41,20.45,Month-to-month,No,Electronic check,Low Risk (Loyal)
7176-WRTNX,No,0.04818043399520789,70,114.95,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9860-LISIZ,No,0.04817410196305836,34,20.35,Month-to-month,No,Mailed check,Low Risk (Loyal)
9534-NSXEM,No,0.04815494913864439,26,20.65,One year,No,Credit card (automatic),Low Risk (Loyal)
9313-CDOGY,No,0.04811759038742126,38,19.6,Month-to-month,No,Electronic check,Low Risk (Loyal)
8097-VBQTZ,No,0.047950334898042464,54,69.9,Month-to-month,DSL,Mailed check,Low Risk (Loyal)
8630-QSGXK,No,0.04792211353179093,51,75.2,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8106-GWQOK,No,0.04783139022874426,38,60.0,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6869-FGJJC,No,0.047754524607390866,68,79.6,One year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
9589-ABEPT,No,0.0477526828676541,69,92.45,Two year,Fiber optic,Mailed check,Low Risk (Loyal)
1036-GUDCL,No,0.04773229438399069,60,79.05,Month-to-month,DSL,Credit card (automatic),Low Risk (Loyal)
2223-GDSHL,No,0.04767898096441265,71,116.05,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7710-JSYOA,No,0.04763866130925483,69,93.3,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7319-ZNRTR,No,0.04751987378639062,25,19.6,One year,No,Electronic check,Low Risk (Loyal)
7196-LIWRH,No,0.04750048559239449,6,19.55,Two year,No,Mailed check,Low Risk (Loyal)
6752-APNJL,No,0.04748769752542071,42,54.5,Month-to-month,DSL,Mailed check,Low Risk (Loyal)
5965-GGPRW,No,0.047480338442517894,72,105.25,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9746-UGFAC,No,0.04746471212284903,22,20.85,One year,No,Bank transfer (automatic),Low Risk (Loyal)
1599-MMYRQ,No,0.04744817266583698,62,81.45,One year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2466-FCCPT,No,0.047393355799433406,20,19.7,One year,No,Bank transfer (automatic),Low Risk (Loyal)
4378-MYPGO,No,0.04733781682304633,68,105.25,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
4884-TVUQF,No,0.047327478742728836,57,101.3,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
0679-TDGAK,No,0.0472541283951061,50,75.5,One year,DSL,Electronic check,Low Risk (Loyal)
9891-NQDBD,No,0.04724039834221195,28,25.55,One year,No,Mailed check,Low Risk (Loyal)
7730-CLDSV,No,0.04720027859478132,72,98.65,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
2790-XUYMV,No,0.047166240354240746,71,85.45,One year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
3726-TBHQT,No,0.04714151767353928,71,114.0,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
5186-PEIZU,No,0.047081637596286,35,19.25,Month-to-month,No,Bank transfer (automatic),Low Risk (Loyal)
9541-PWTWO,No,0.04706821608815521,52,80.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4957-TIALW,No,0.047028056779871694,15,65.6,One year,DSL,Credit card (automatic),Low Risk (Loyal)
0930-EHUZA,No,0.047027158227278196,36,76.35,One year,DSL,Mailed check,Low Risk (Loyal)
7338-ERIVA,No,0.04693198433396214,39,45.05,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3810-DVDQQ,No,0.04692248478572683,72,117.6,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9742-XOKTS,No,0.04688224810687883,67,89.55,One year,Fiber optic,Electronic check,Low Risk (Loyal)
2061-VVFST,No,0.046843549723163035,37,19.5,Month-to-month,No,Bank transfer (automatic),Low Risk (Loyal)
1352-HNSAW,No,0.046779477522780034,72,115.6,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9637-CDTKZ,No,0.04675528557053869,72,114.1,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
8777-PVYGU,No,0.046681140348569135,52,64.3,One year,DSL,Mailed check,Low Risk (Loyal)
4627-MIHJH,No,0.04668095959500528,69,110.25,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
9207-ZPANB,No,0.04666618423573865,37,67.45,One year,DSL,Electronic check,Low Risk (Loyal)
1790-NESIO,No,0.04657066346347264,13,20.4,Two year,No,Mailed check,Low Risk (Loyal)
6527-PZFPV,No,0.046562355567562295,24,20.8,One year,No,Credit card (automatic),Low Risk (Loyal)
2361-FJWNO,No,0.04652919898406224,40,36.0,One year,DSL,Credit card (automatic),Low Risk (Loyal)
6100-FJZDG,No,0.046522174670505394,26,20.05,One year,No,Bank transfer (automatic),Low Risk (Loyal)
1904-WAJAA,No,0.04647497563662302,24,64.35,Two year,DSL,Electronic check,Low Risk (Loyal)
7839-NUIAA,No,0.046472414854696276,61,59.8,Month-to-month,DSL,Electronic check,Low Risk (Loyal)
1741-WTPON,No,0.04645970371790274,56,115.85,Two year,Fiber optic,Mailed check,Low Risk (Loyal)
9027-TMATR,No,0.04642878790413679,43,78.8,Two year,DSL,Electronic check,Low Risk (Loyal)
6371-NZYEG,No,0.04641746219373166,16,64.25,Two year,DSL,Mailed check,Low Risk (Loyal)
0675-NCDYU,No,0.046385051187066095,72,116.4,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
6211-WWLTF,No,0.04638137267699852,63,99.7,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
8085-MSNLK,No,0.046294157586862755,62,113.95,Two year,Fiber optic,Mailed check,Low Risk (Loyal)
4611-ANLQC,No,0.04629241145599919,60,50.05,One year,DSL,Electronic check,Low Risk (Loyal)
5172-RKOCB,No,0.04624444708964351,72,108.95,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
7321-ZNSLA,No,0.0462198828610156,13,40.55,Two year,DSL,Mailed check,Low Risk (Loyal)
3374-PZLXD,No,0.04620695990539811,34,19.7,Month-to-month,No,Mailed check,Low Risk (Loyal)
2190-PHBHR,No,0.04587682109111157,72,94.45,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
5855-EIBDE,No,0.04573476698750434,49,106.65,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
9955-QOPOY,No,0.04572016183604935,69,60.8,One year,DSL,Credit card (automatic),Low Risk (Loyal)
9046-DQMTP,No,0.045604839991674945,35,20.75,Month-to-month,No,Bank transfer (automatic),Low Risk (Loyal)
8763-KIAFH,No,0.045581792802017476,27,20.55,One year,No,Mailed check,Low Risk (Loyal)
5375-XLDOF,No,0.04552254709722761,69,114.35,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
7876-AEHIG,No,0.04550239282788825,51,60.15,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1841-YSJGV,No,0.04549817215253716,72,109.95,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
3258-ZKPAI,No,0.04548166290831689,72,116.6,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9000-PLFUZ,No,0.04547300448344673,60,49.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8748-HFWBO,No,0.045457775983244735,19,19.9,One year,No,Mailed check,Low Risk (Loyal)
1561-BWHIN,No,0.04534472208890019,19,19.8,One year,No,Mailed check,Low Risk (Loyal)
4032-RMHCI,No,0.04528406461203629,41,35.4,One year,DSL,Credit card (automatic),Low Risk (Loyal)
0017-IUDMW,No,0.04514343270585426,72,116.8,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
2197-OMWGI,No,0.045089177417115205,68,53.0,Two year,DSL,Electronic check,Low Risk (Loyal)
8996-ZROXE,No,0.04504922485371793,57,53.5,One year,DSL,Electronic check,Low Risk (Loyal)
9236-NDUCW,No,0.04500348131275642,21,35.1,Two year,DSL,Mailed check,Low Risk (Loyal)
3186-AJIEK,No,0.04492821998252019,66,105.65,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
8024-XNAFQ,No,0.044911502721910426,72,107.4,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9150-KPBJQ,No,0.044890721698954465,6,19.65,Two year,No,Credit card (automatic),Low Risk (Loyal)
4304-TSPVK,No,0.04462123269051836,68,114.9,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
9619-GSATL,No,0.04456043175301723,43,55.45,One year,DSL,Electronic check,Low Risk (Loyal)
0754-EEBDC,No,0.04455578657640697,4,19.9,Two year,No,Mailed check,Low Risk (Loyal)
3870-SPZSI,No,0.04453359181575334,70,113.05,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
4376-KFVRS,No,0.044345664260142616,72,114.05,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
0019-EFAEP,No,0.04432888721752764,72,101.3,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
5847-MXBEO,No,0.0442713861853246,22,20.3,One year,No,Mailed check,Low Risk (Loyal)
0727-BNRLG,No,0.044261916092582926,69,97.65,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
7833-PKIHD,No,0.04419708757164532,51,76.4,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8738-JOKAR,No,0.04417971870459874,42,67.7,One year,DSL,Mailed check,Low Risk (Loyal)
2200-DSAAL,No,0.044118186378286385,68,80.65,Two year,DSL,Electronic check,Low Risk (Loyal)
